MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
0.272,49,5.37,2.27,2385.0,3.58,41.4405,-120.0634,0.838
0.268,19,7.05,3.57,709.0,3.43,35.1288,-114.8736,1.37
0.233,32,6.39,2.95,1228.0,3.53,41.2293,-115.0951,1.361
0.345,35,6.89,3.52,1186.0,1.71,41.3866,-124.3059,1.609
0.323,7,6.95,2.67,2311.0,2.23,37.2959,-121.9878,2.398
0.17,13,5.37,2.1,3795.0,2.12,41.5302,-116.1012,1.058
0.167,21,5.89,2.83,3473.0,3.89,37.7181,-117.5165,0.78
0.345,24,6.27,,323.0,2.45,36.0995,-122.1597,1.523
0.224,1,4.35,2.07,1033.0,2.56,40.1965,-116.2946,1.12
0.33,33,4.37,2.15,3128.0,3.0,33.531,-121.1762,1.212
0.391,16,4.2,1.98,4053.0,2.13,34.5582,-118.1775,1.32
0.191,17,5.39,2.58,363.0,3.27,34.5259,-114.6861,1.043
0.181,31,5.17,2.88,1811.0,1.51,38.4097,-121.984,0.471
0.534,48,4.06,1.89,756.0,2.18,39.2343,-123.9186,2.338
0.336,44,5.65,2.7,2530.0,3.14,40.4555,-117.5685,1.224
0.257,49,5.4,2.5,2073.0,2.13,41.0487,-116.8516,0.516
0.214,21,6.68,3.21,1035.0,3.91,40.813,-121.2179,1.02
0.249,6,7.51,,4830.0,3.03,38.9789,-119.5817,1.439
0.196,11,5.96,2.62,3860.0,3.79,41.1909,-119.2386,1.675
0.405,18,4.8,2.18,2820.0,3.25,35.1177,-115.9326,1.528
0.227,16,6.15,2.58,3874.0,2.99,39.3901,-117.2227,1.081
0.436,11,,2.51,1698.0,2.3,33.2283,-121.6337,2.256
0.258,8,5.26,2.55,4688.0,3.65,33.6897,-121.6334,1.42
0.206,10,4.64,2.09,2174.0,3.31,34.6482,-121.0879,1.194
0.256,33,5.04,2.96,2052.0,4.46,33.4754,-122.9675,1.024
0.119,25,5.32,2.11,2930.0,3.58,41.6738,-123.0901,0.315
0.285,2,6.3,2.93,2975.0,2.72,36.9293,-115.9172,1.389
0.28,29,6.01,2.37,3173.0,3.2,41.1137,-115.7671,0.82
0.397,43,7.33,3.8,4195.0,3.3,37.028,-121.7692,1.715
0.154,22,6.17,3.29,1485.0,3.81,39.1469,-115.5708,0.814
0.447,16,5.92,2.73,3593.0,3.93,35.5563,-118.5073,1.817
0.396,14,5.19,2.39,1147.0,2.89,41.5313,-117.0223,1.876
0.461,19,4.46,2.06,1353.0,2.15,32.8315,-115.2553,1.557
0.292,14,4.93,2.31,2577.0,1.7,39.1253,-121.2624,1.18
0.424,47,4.8,2.43,2717.0,2.2,41.5286,-117.5466,1.209
0.178,50,2.94,1.63,3295.0,2.59,39.9874,-121.2604,0.2
0.382,18,4.49,2.08,868.0,4.05,40.3622,-115.0194,
0.227,47,7.1,3.85,4119.0,4.06,35.342,-121.3543,0.574
0.167,43,5.87,3.22,2874.0,3.67,36.7926,-117.934,0.779
0.201,4,5.12,2.53,3045.0,3.86,33.7937,-122.4942,1.131
0.298,25,5.9,2.7,3786.0,2.5,36.0759,-120.6173,1.44
0.223,33,3.55,1.42,3523.0,1.94,32.5801,-120.8103,0.592
0.339,22,5.78,2.52,2258.0,2.3,39.8983,-116.6216,1.684
0.158,23,6.78,2.84,2523.0,1.58,41.5536,-121.4907,0.932
0.141,25,5.38,2.41,1317.0,2.22,39.1581,-121.0622,0.935
0.481,35,3.73,1.72,2920.0,2.65,40.1978,-124.4011,1.754
0.408,15,5.09,1.96,1174.0,3.12,37.378,-121.1837,1.679
0.206,30,6.78,3.69,3250.0,3.09,34.3209,-121.6425,0.917
0.297,13,5.76,2.85,2205.0,2.52,39.3477,-118.7816,1.672
0.425,45,4.08,2.01,1334.0,3.4,35.3432,-120.2813,1.122
0.344,5,7.87,3.45,2484.0,2.53,36.8655,-114.2051,1.979
0.313,4,4.25,2.23,4683.0,3.01,41.0563,-118.7656,1.295
0.436,2,5.26,2.33,2898.0,2.22,36.0429,-123.7361,1.845
0.23,18,4.46,2.01,1857.0,3.76,35.249,-116.0004,1.341
0.301,31,4.46,1.97,2360.0,3.01,32.8011,-123.9407,0.924
0.295,50,5.05,2.23,3102.0,3.48,39.1638,-115.7091,0.681
0.27,23,6.14,2.55,937.0,2.15,34.5446,-120.2426,1.462
0.259,10,6.79,3.25,2892.0,3.12,38.5745,-123.8524,1.674
0.305,19,5.11,2.32,361.0,3.4,35.9827,-114.2377,1.53
0.301,7,4.49,2.3,4296.0,1.57,39.9829,-119.298,1.335
0.206,24,5.98,3.14,3125.0,3.82,40.954,-115.5245,0.833
0.394,37,6.01,2.45,745.0,2.13,34.7392,-120.0841,2.124
0.211,2,5.74,2.96,2436.0,3.15,40.027,-119.6531,0.753
0.275,39,5.78,2.59,,4.25,33.9517,-120.6952,0.792
0.268,12,5.39,2.44,4831.0,3.67,33.8388,-120.6263,1.179
0.337,34,5.6,2.4,857.0,1.96,36.5702,-116.1687,1.279
0.142,41,5.32,3.01,1498.0,2.88,35.5828,-124.1768,0.479
0.406,39,6.57,2.88,893.0,3.86,41.878,-119.3564,1.638
0.235,34,7.73,3.7,1970.0,2.43,40.1378,-121.7117,1.365
0.456,35,5.68,2.87,4338.0,2.75,40.9573,-118.6545,1.844
0.252,10,5.49,2.68,3591.0,2.73,33.792,-122.2403,1.049
0.292,7,5.76,2.49,1434.0,3.4,39.2826,-120.8381,1.34
0.581,20,4.84,2.16,1761.0,1.92,38.2407,-118.9008,2.116
0.27,31,6.26,3.02,3136.0,3.44,33.4428,-116.711,1.564
0.459,31,5.94,3.17,3065.0,2.56,40.0398,-114.5673,2.202
0.301,39,5.08,2.69,2425.0,2.99,40.6109,-121.9471,0.941
0.344,16,6.4,2.84,2221.0,2.84,41.1839,-119.4294,1.947
0.305,44,5.52,2.99,4684.0,3.42,41.4283,-120.8392,0.986
0.4,23,4.53,2.18,2616.0,2.99,33.5242,-118.1366,1.836
0.234,13,5.85,2.22,3954.0,4.01,40.8806,-120.652,1.278
0.211,37,5.74,2.62,4807.0,3.69,41.4809,-123.4818,0.732
0.238,7,6.46,2.87,1807.0,2.44,39.0625,-118.0488,1.977
0.308,21,6.33,3.35,3938.0,3.96,34.2466,-124.1266,1.161
0.275,40,5.39,2.91,4104.0,3.22,36.308,-124.0481,1.028
0.381,39,5.03,2.23,1252.0,3.12,33.356,-115.2157,1.842
0.469,13,5.5,2.69,1283.0,3.59,32.5403,-115.3621,2.298
0.211,9,5.86,,975.0,2.27,41.2406,-118.5915,1.101
0.23,2,5.98,2.81,3154.0,2.03,41.7372,-124.311,1.109
0.18,5,5.8,2.06,3855.0,3.02,41.2333,-120.8974,0.684
0.605,42,5.41,2.7,3807.0,2.58,34.9126,-120.8642,2.582
0.331,40,6.5,2.98,2060.0,4.45,38.4006,-116.9307,1.175
0.352,26,4.83,2.49,3575.0,2.46,37.2471,-115.975,1.469
0.186,29,7.98,3.43,343.0,3.03,37.2125,-120.7805,1.003
0.297,17,6.26,2.84,3352.0,3.13,36.5692,-120.0717,2.261
0.355,10,4.37,2.27,2475.0,3.86,41.4412,-122.1411,1.01
0.272,1,5.69,2.76,4183.0,2.3,40.0134,-116.8569,1.392
0.433,34,6.27,2.62,4844.0,1.87,40.5453,-120.8339,2.155
0.668,2,5.15,2.17,2869.0,3.98,32.8288,-117.0925,2.549
0.213,6,4.0,2.18,3184.0,3.06,36.4135,-117.0775,1.021
0.208,40,4.46,2.2,4656.0,3.57,38.1808,-122.8598,0.431
0.219,30,6.04,2.43,1848.0,3.6,38.7579,-115.2025,1.245
0.522,25,3.75,1.8,895.0,3.72,41.0014,-115.8425,2.068
0.428,11,4.05,1.88,2630.0,2.74,34.0865,-118.3784,1.429
0.284,8,6.04,2.6,1907.0,2.55,33.3553,-123.5936,2.033
0.301,24,5.28,2.85,3246.0,1.6,40.9854,-122.7438,1.327
0.223,18,4.8,2.49,3958.0,2.3,37.3129,-123.5321,1.465
0.406,27,5.01,2.44,2619.0,3.04,37.6225,-119.632,1.301
0.26,9,4.03,1.71,1678.0,2.51,40.955,-121.7121,0.931
0.271,12,5.98,2.58,2911.0,2.2,39.6232,-115.7766,1.354
0.368,6,4.69,2.07,2326.0,3.04,39.4422,-119.9225,1.233
0.278,22,4.96,2.37,1091.0,3.94,34.2673,-119.753,1.513
0.274,14,5.85,2.49,3909.0,2.96,38.4034,-114.8198,1.301
0.298,12,5.24,2.51,1794.0,2.21,36.7757,-118.4334,1.077
0.393,28,4.8,2.14,2785.0,3.89,38.3049,-120.4329,1.208
0.529,25,3.51,1.52,4561.0,2.46,37.9689,-114.1737,1.226
0.365,11,5.87,2.39,1100.0,4.04,32.7497,-119.6444,2.153
0.394,35,5.58,2.65,2250.0,2.82,35.7668,-118.4134,1.719
0.277,18,4.98,2.43,1039.0,3.07,36.8491,-120.489,1.24
0.232,18,4.46,1.88,2296.0,4.09,37.2521,-117.4733,0.862
0.374,24,5.51,2.3,1645.0,2.05,33.445,-116.354,1.584
0.316,7,5.98,2.97,4594.0,2.26,41.0361,-117.8993,2.05
0.181,22,5.6,2.95,1654.0,2.77,35.676,-121.8916,0.88
0.265,30,7.14,3.02,3147.0,2.9,37.1495,-114.6059,1.685
0.289,7,6.2,3.46,856.0,4.85,38.8054,-119.127,1.551
0.249,29,5.39,3.03,2389.0,2.38,39.3313,-115.8268,1.534
0.499,2,6.24,3.02,4206.0,2.09,36.0913,-124.4073,1.997
0.352,31,5.55,2.62,3425.0,2.34,33.7266,-119.0635,1.63
0.481,2,5.55,2.94,1556.0,3.16,34.4695,-114.6764,2.001
0.326,9,6.8,3.17,4864.0,3.34,34.068,-117.2738,2.354
0.306,18,4.6,2.14,4050.0,2.51,34.8193,-123.3011,1.342
0.214,31,5.52,2.76,2131.0,3.01,38.2346,-117.0453,0.439
0.299,36,6.69,2.67,4872.0,4.36,37.5897,-124.3423,1.064
0.299,24,5.81,2.66,1099.0,3.02,34.102,-120.6289,1.672
0.184,7,5.13,2.21,1793.0,3.22,38.9744,-122.0146,1.273
0.246,20,3.79,2.1,4666.0,4.32,33.1052,-121.8552,0.865
0.266,40,,1.79,4857.0,2.51,41.1413,-124.0645,0.502
0.344,5,7.58,3.46,4151.0,2.47,37.8788,-118.0201,1.931
0.349,36,5.81,2.35,1117.0,2.67,38.109,-116.71,1.886
0.243,20,4.92,2.59,1248.0,2.63,35.216,-121.4357,0.838
0.35,1,5.85,2.75,3307.0,1.73,37.3606,-118.3381,1.778
0.279,35,4.55,2.46,468.0,3.1,36.5494,-119.2774,0.859
0.109,2,5.17,,4957.0,3.15,41.5321,-114.0719,0.42
0.251,19,4.56,2.13,4718.0,2.87,33.2241,-115.9705,0.732
0.434,10,4.09,2.04,,3.17,36.858,-114.5666,1.272
0.165,30,3.4,1.85,4847.0,3.18,40.0194,-115.8445,0.432
0.309,3,3.9,2.13,1302.0,2.08,37.6735,-117.5944,0.841
0.518,5,6.52,3.79,4430.0,3.2,37.8696,-123.7528,2.547
0.228,27,4.51,2.06,1435.0,3.39,41.1565,-115.4921,0.73
0.298,50,6.03,2.72,781.0,1.88,36.0691,-116.5093,1.275
0.188,2,,2.91,1459.0,4.02,32.5196,-121.5373,1.314
0.526,24,5.52,2.88,3918.0,2.13,41.2939,-121.6715,1.905
0.289,41,5.2,2.26,4726.0,2.2,32.8141,-118.9954,1.288
0.302,15,5.63,2.51,3137.0,3.14,40.0753,-121.5285,
0.478,25,5.08,2.42,1377.0,3.37,33.8261,-114.3084,2.113
0.375,42,6.7,3.24,3084.0,3.54,32.6965,-122.4675,1.856
0.219,37,7.38,3.74,2646.0,3.39,35.8694,-122.8895,1.122
0.237,15,,3.25,2686.0,2.64,40.7085,-124.043,1.078
0.354,38,3.35,1.38,1879.0,3.08,32.8509,-118.6978,0.686
0.239,34,5.06,2.18,865.0,2.78,34.9955,-116.7265,1.408
0.142,26,5.5,2.69,1934.0,3.12,35.151,-118.3434,0.893
0.292,23,5.96,2.7,4473.0,3.05,33.4007,-122.3131,1.325
0.177,47,3.77,2.01,2159.0,2.65,33.3793,-114.804,0.2
0.523,44,3.76,1.67,299.0,2.76,41.1277,-120.5174,2.138
0.316,50,6.81,3.52,1856.0,1.7,39.1053,-123.0216,1.156
0.217,34,4.94,2.21,2412.0,3.58,35.4558,-122.4939,0.878
0.233,18,4.01,1.49,3079.0,3.21,34.764,-119.8988,1.01
0.153,6,4.4,2.21,3279.0,1.39,32.9074,-118.7841,0.333
0.202,7,5.89,2.19,2242.0,3.56,35.9085,-118.1848,1.032
0.424,48,4.68,2.13,887.0,2.96,35.3608,-123.731,1.309
0.649,19,5.74,2.94,2316.0,2.34,41.2123,-115.3913,2.972
0.383,6,4.52,three,215.0,2.28,34.5948,-120.9675,1.572
0.288,12,3.76,1.46,2628.0,2.52,36.3489,-121.7763,0.64
0.256,2,6.92,3.15,2336.0,2.35,38.9791,-117.2805,1.208
0.213,27,5.9,2.97,1909.0,2.44,35.5512,-118.0576,0.828
0.611,30,5.17,2.51,3376.0,4.19,39.927,-114.0754,1.789
0.278,19,4.98,2.28,3821.0,3.26,39.3994,-120.1913,1.353
0.623,38,6.96,3.32,1466.0,4.43,32.837,-122.5759,3.1
0.484,25,,2.81,2616.0,3.16,40.6304,-114.286,2.133
0.162,48,6.65,2.71,2646.0,3.41,35.9571,-119.4388,0.705
0.236,39,4.92,2.62,2644.0,2.38,33.4106,-117.554,1.008
0.235,4,5.55,2.49,2135.0,2.88,39.1343,-124.0557,1.55
0.289,14,5.9,2.83,1207.0,2.94,39.5979,-120.9732,1.248
0.291,38,4.95,2.47,1023.0,3.43,33.1746,-114.1341,0.844
0.849,27,5.4,2.34,348.0,2.97,35.8622,-114.374,3.604
0.204,38,4.92,2.72,450.0,3.25,41.0071,-114.1664,0.899
0.322,17,5.9,3.63,4084.0,3.22,38.8597,-115.8487,1.572
0.369,2,4.18,1.95,535.0,2.79,37.5723,-119.2447,1.351
0.297,40,6.07,2.93,4306.0,2.72,37.2891,-118.4938,0.926
0.309,40,5.81,,4503.0,2.53,38.28,-123.714,1.253
0.206,32,5.3,3.01,1357.0,3.76,38.7037,-116.1706,0.683
0.309,21,5.95,2.39,2326.0,2.79,33.1539,-116.6348,
0.356,1,5.14,2.34,1928.0,3.23,35.6744,-117.0629,1.508
0.333,37,4.83,2.3,2090.0,2.89,37.5032,-120.4831,1.136
0.363,34,6.04,2.38,,3.74,39.4382,-121.7086,2.164
0.487,34,6.09,2.64,1843.0,1.61,39.5564,-115.9959,1.862
0.413,9,4.99,2.03,,3.21,38.2523,-114.2674,1.703
0.305,37,,2.63,2180.0,2.12,38.072,-120.0534,1.698
0.197,37,5.32,2.86,1098.0,3.27,35.9936,-123.9171,0.52
0.241,43,4.95,2.23,2018.0,2.9,40.4297,-115.0424,1.048
0.275,29,7.03,3.22,4897.0,1.97,41.2058,-117.2608,1.133
0.325,37,5.82,2.48,4941.0,3.24,40.54,-117.4501,1.347
0.251,21,5.51,3.11,496.0,3.16,40.7832,-114.5853,1.955
0.214,35,4.57,2.04,2963.0,2.84,41.1337,-117.4598,0.957
0.196,35,6.24,2.72,4874.0,2.93,34.4196,-118.0162,0.872
0.167,39,4.89,2.14,1130.0,3.11,37.3818,-117.0438,0.392
0.274,43,4.85,2.4,530.0,3.82,37.5781,-119.4186,0.966
0.178,1,6.27,2.85,1217.0,2.78,37.1115,-121.4866,1.154
0.209,39,5.89,3.03,1724.0,3.71,40.5606,-121.8562,0.512
0.259,40,3.0,,4686.0,2.97,35.5879,-116.8744,0.2
0.186,28,5.34,2.82,1403.0,3.91,34.0325,-121.9526,0.631
0.34,26,5.63,2.89,1793.0,2.84,35.1059,-114.7229,1.474
0.385,37,5.16,2.52,1446.0,2.53,33.8597,-120.2685,1.813
0.245,23,5.66,2.83,,2.23,36.3455,-117.8475,0.948
0.255,21,3.69,1.89,4974.0,2.98,33.6097,-124.0506,0.745
0.359,41,2.67,1.45,602.0,2.44,33.332,-119.7861,0.325
0.232,40,4.52,1.82,2400.0,3.98,36.7845,-120.3046,0.527
0.226,11,5.78,2.89,3146.0,2.39,38.2108,-116.5761,0.443
0.452,42,2.28,1.05,773.0,2.52,38.2726,-123.9181,1.684
0.405,17,4.66,2.66,413.0,3.41,33.3767,-120.2753,1.72
0.367,7,3.58,1.51,4914.0,3.83,41.73,-115.4896,1.229
0.411,44,5.26,2.46,1492.0,3.51,33.6566,-117.4808,1.681
0.149,12,7.46,3.71,1364.0,3.74,38.7744,-116.337,2.007
0.478,11,5.28,2.62,1873.0,2.94,40.9421,-116.4857,1.942
0.341,14,5.39,2.37,548.0,2.95,40.9053,-117.5496,1.389
0.424,25,6.34,4.2,905.0,4.41,37.3652,-120.3914,2.565
0.34,9,5.52,2.85,316.0,4.18,35.1358,-120.3064,1.364
0.302,8,5.29,2.55,2767.0,3.5,40.3648,-123.9626,1.832
0.27,20,6.43,3.1,2423.0,3.77,38.3196,-122.4525,1.417
0.338,11,5.97,2.3,1515.0,3.6,40.0149,-118.6401,1.926
0.267,10,5.79,2.85,4607.0,2.16,36.2999,-115.1017,0.818
0.403,46,5.36,2.33,1665.0,2.97,41.1776,-118.0716,2.294
0.171,30,5.15,2.09,281.0,4.05,41.3311,-120.436,0.789
0.246,1,6.42,2.87,678.0,3.5,39.5048,-115.7647,1.434
0.608,6,5.16,2.63,3680.0,2.96,41.4544,-119.7879,2.615
0.239,41,6.73,3.65,2759.0,4.06,36.8082,-121.7712,0.912
0.273,14,4.45,1.98,1450.0,3.26,34.3474,-123.6592,1.324
0.218,8,6.93,2.85,1387.0,3.53,38.7311,-115.8002,1.156
0.334,34,5.97,2.7,1251.0,3.26,38.707,-118.0322,1.576
0.23,42,4.53,1.93,2225.0,3.38,37.1676,-118.4014,0.56
0.279,20,6.01,2.29,3578.0,3.43,34.9759,-116.933,1.117
0.4,38,4.85,2.14,3262.0,3.91,38.4313,-118.1471,1.08
0.233,22,5.53,2.94,3789.0,4.0,34.2174,-120.8195,1.261
0.392,6,5.01,2.38,397.0,2.68,39.6563,-118.0154,1.747
0.396,40,5.37,2.26,2883.0,3.25,41.1147,-123.0296,1.442
0.43,46,6.44,3.14,3869.0,3.89,34.0829,-121.3902,1.839
0.312,50,6.02,2.51,1170.0,2.91,40.2926,-118.8582,1.667
0.925,6,4.37,2.1,2997.0,2.08,34.3855,-123.7739,3.036
0.43,29,4.43,2.05,230.0,2.36,37.254,-115.8713,1.688
0.333,32,5.77,2.84,4567.0,2.41,41.3278,-124.0313,1.031
0.219,4,5.84,2.74,3738.0,2.68,33.2858,-120.5902,1.145
0.287,48,4.83,2.25,3190.0,2.48,33.3528,-119.7289,1.175
0.49,6,7.09,3.99,3078.0,3.72,41.6079,-117.3526,1.822
0.541,14,6.31,3.14,3415.0,2.81,34.0091,-122.8739,2.18
0.499,49,4.87,2.63,2228.0,3.88,35.7495,-115.8756,1.544
0.391,28,4.78,2.37,4841.0,2.21,36.8604,-120.0258,1.415
0.192,34,5.27,2.72,1225.0,2.75,32.5636,-121.8629,1.207
0.353,25,5.17,2.24,4090.0,3.07,34.2868,-123.4675,0.844
0.193,38,6.76,2.93,3857.0,3.57,40.3699,-114.7842,1.364
0.177,5,6.48,2.93,4220.0,3.8,37.4291,-120.2645,1.29
0.323,34,5.54,3.0,540.0,2.62,36.242,-120.496,1.329
0.357,4,6.18,2.97,2336.0,3.7,38.9787,-122.6074,1.453
0.408,9,6.32,3.45,3284.0,1.82,35.5853,-119.1834,1.798
0.354,26,5.56,2.68,3170.0,3.61,36.6661,-121.1412,1.776
0.358,23,5.9,2.65,3504.0,2.06,41.9404,-122.7578,1.607
0.211,8,6.09,2.65,3244.0,3.31,39.8557,-116.5949,1.178
0.287,40,5.99,2.73,1271.0,3.79,37.7627,-115.0682,0.992
0.175,16,4.72,2.01,4173.0,3.62,37.5041,-120.8009,0.96
0.147,44,4.82,2.24,2519.0,1.85,40.5206,-121.4918,0.426
0.385,1,5.21,2.54,4859.0,2.69,38.2082,-120.5795,1.583
0.228,12,4.79,2.11,2696.0,3.5,35.7231,-114.7892,1.012
0.404,15,4.03,1.77,2780.0,3.48,36.469,-118.3721,1.243
0.438,30,6.18,3.1,3038.0,3.19,34.2422,-122.7579,1.64
0.239,21,5.85,2.69,4381.0,1.46,41.6154,-117.8589,0.637
0.366,8,4.16,2.04,4525.0,3.84,38.696,-120.2868,1.115
0.236,29,5.26,3.1,3006.0,3.96,36.2864,-124.3172,0.382
0.156,48,5.32,2.43,2822.0,3.11,35.9189,-114.3157,0.646
0.31,7,5.68,3.09,461.0,3.16,41.1164,-123.2936,1.472
0.252,13,4.42,2.04,523.0,3.35,35.923,-120.1583,1.057
0.255,24,4.15,2.31,3735.0,4.02,39.6855,-117.5948,0.789
0.594,37,6.02,3.08,1855.0,3.18,40.4366,-118.3468,2.198
0.174,7,3.97,1.97,2296.0,2.87,41.1431,-124.4557,0.45
0.34,12,5.27,2.25,3215.0,3.27,36.044,-118.1172,1.575
0.21,12,5.17,2.6,1264.0,2.99,39.7706,-116.8636,1.684
0.409,31,5.38,2.85,1799.0,3.0,35.6054,-115.5821,1.898
0.33,5,5.75,2.65,406.0,1.76,41.4682,-122.5686,2.205
0.34,33,7.1,3.45,3886.0,3.37,32.606,-124.1141,1.238
0.214,22,3.9,1.73,2640.0,3.82,37.9168,-114.584,0.679
0.227,17,6.38,3.36,1111.0,3.71,37.3445,-117.3555,1.277
0.411,44,2.99,1.39,3061.0,3.67,40.8374,-119.7229,1.34
0.553,41,6.89,2.66,886.0,2.96,34.555,-116.887,2.87
0.352,41,3.46,1.68,3947.0,3.1,33.3292,-122.8507,0.754
0.217,45,7.94,3.71,1308.0,3.83,40.5412,-114.4368,0.626
0.335,12,5.11,2.89,1497.0,3.61,35.826,-117.6304,1.154
0.695,43,6.79,3.52,4405.0,4.04,35.5867,-115.292,3.028
0.308,9,6.58,3.0,3766.0,2.53,33.5004,-118.6546,1.551
0.496,17,5.06,2.49,3468.0,2.52,41.2406,-116.0916,1.895
0.229,28,5.14,2.31,3088.0,2.77,38.5131,-121.0594,1.123
0.293,38,4.66,2.13,2696.0,2.34,39.0757,-123.1027,1.333
0.369,29,6.29,3.42,1121.0,2.07,41.0304,-120.7849,1.523
0.342,28,5.08,2.2,1641.0,3.33,40.5166,-115.0823,1.585
0.227,19,4.68,2.53,4820.0,3.28,36.7922,-117.17,1.272
0.224,30,6.04,3.1,4609.0,3.17,34.0178,-119.7095,1.356
0.42,24,4.6,2.14,3686.0,3.25,38.887,-122.0303,1.327
0.451,24,5.17,2.14,4466.0,1.98,38.6818,-118.2205,1.787
0.505,30,5.61,2.95,4060.0,2.66,32.9473,-118.2745,2.134
0.559,31,4.86,2.28,2117.0,2.79,41.0443,-118.9253,2.054
0.312,17,5.01,2.35,3634.0,3.03,35.6848,-116.7531,1.183
0.267,7,7.03,3.15,3813.0,1.98,36.5734,-121.9505,1.084
0.477,15,5.3,2.27,864.0,2.35,37.3809,-119.1346,1.863
0.382,21,5.14,2.55,4585.0,2.69,41.1642,-121.2617,1.236
0.211,9,5.32,2.31,2566.0,3.74,34.1197,-122.3412,0.749
0.207,9,5.95,2.52,1704.0,3.18,36.0026,-121.0058,1.317
0.353,48,4.47,1.82,2475.0,3.72,37.2627,-116.069,1.328
0.279,15,5.93,2.69,1777.0,2.91,41.923,-123.3042,1.363
0.295,37,5.76,2.7,1796.0,3.0,36.6776,-121.6074,0.609
0.433,7,3.71,1.85,2819.0,3.35,36.2861,-118.9032,1.478
0.388,49,7.29,4.03,4988.0,2.88,41.3828,-120.2898,1.698
0.474,11,6.96,3.4,2160.0,2.56,38.7842,-115.8094,2.525
0.151,20,4.7,2.21,1230.0,1.96,34.054,-116.318,0.54
0.325,40,4.38,2.11,3855.0,2.58,34.1701,-117.3819,0.561
0.379,11,5.73,2.58,1615.0,3.59,38.6223,-121.5338,2.128
0.174,28,4.07,2.25,2777.0,3.88,36.937,-124.2772,0.66
0.236,40,6.86,3.33,1416.0,2.46,32.5852,-121.204,1.027
0.222,2,5.03,2.01,1216.0,1.79,36.7616,-118.19,0.824
0.3,2,7.12,3.1,1409.0,3.65,41.4271,-123.4348,2.038
0.526,40,4.68,2.1,1910.0,3.05,39.6001,-115.8524,1.535
0.603,14,5.39,2.47,4786.0,2.06,37.8067,-114.1407,2.47
0.224,46,6.77,3.34,3421.0,0.82,34.3544,-116.7556,1.019
0.357,47,5.18,2.96,,2.33,35.6886,-120.1466,1.748
0.362,45,5.77,2.63,456.0,2.68,41.9681,-116.1292,1.506
0.341,50,6.59,4.09,252.0,2.19,38.761,-121.6377,2.108
0.342,42,4.94,2.43,1842.0,3.48,35.1247,-114.4818,1.217
0.331,20,4.24,2.02,4460.0,2.43,39.5109,-120.6506,0.895
0.537,50,4.04,2.01,277.0,3.01,33.368,-117.2561,1.324
0.437,18,6.08,2.4,3877.0,4.66,36.0205,-124.3014,1.724
0.205,30,5.89,2.39,4140.0,3.08,34.6767,-117.8775,1.036
0.393,1,6.56,2.84,1533.0,2.92,41.0121,-121.3917,2.263
0.406,49,,2.73,762.0,2.93,39.4839,-123.4277,0.94
0.332,30,4.07,1.64,936.0,3.47,37.2262,-119.9478,1.499
0.442,48,3.15,1.42,570.0,3.38,36.3741,-123.3885,1.594
0.318,18,8.37,4.38,4249.0,2.3,40.6566,-122.5568,1.36
0.319,16,6.03,2.86,3975.0,2.71,34.3566,-115.1011,1.78
0.31,27,5.64,2.46,3429.0,2.53,33.2102,-123.8338,1.823
0.147,44,5.78,2.92,629.0,2.8,40.5918,-117.9375,0.2
0.289,28,4.07,1.91,4760.0,4.28,40.6367,-123.867,0.698
0.235,40,4.71,2.17,3484.0,3.43,34.8092,-116.9605,0.46
0.196,11,7.24,3.85,4174.0,2.94,34.3552,-114.2321,1.512
0.491,39,6.16,3.01,2023.0,3.87,39.3524,-119.9899,1.942
0.355,37,4.74,2.5,1149.0,3.13,33.8622,-114.3344,1.131
0.294,45,4.27,1.88,4144.0,1.85,38.4085,-117.7644,0.882
0.244,3,4.98,2.6,446.0,4.16,39.1617,-118.2476,1.805
0.33,20,5.18,2.4,1077.0,2.89,38.4088,-122.7027,1.483
0.421,5,7.55,4.14,937.0,1.42,36.5558,-114.5002,2.336
0.223,21,5.31,2.84,605.0,1.88,40.2537,-115.4537,1.036
0.297,38,4.31,2.31,2845.0,3.79,41.3348,-123.1166,1.101
0.403,33,5.44,2.66,1296.0,1.89,39.2042,-124.1993,1.272
0.151,38,5.76,2.7,4837.0,3.94,36.48,-120.7299,0.537
0.291,37,4.22,1.94,4674.0,3.06,41.9592,-122.826,0.513
0.256,50,5.9,3.38,1008.0,3.5,36.7695,-120.9704,0.66
0.284,44,6.71,3.25,4179.0,2.82,33.6045,-114.4361,
0.249,30,5.64,2.89,387.0,3.37,34.2345,-115.45,1.043
0.312,44,4.7,2.13,1571.0,3.22,35.8055,-119.8787,1.386
0.583,3,4.97,2.43,3367.0,2.97,34.1256,-121.6038,1.757
0.265,37,3.84,1.84,1189.0,2.25,39.8938,-118.433,0.99
0.329,27,5.37,2.75,574.0,3.25,32.634,-114.6563,1.255
0.598,48,5.81,2.38,952.0,1.73,36.3559,-116.1982,2.054
0.245,26,4.6,2.5,3361.0,3.65,40.843,-115.3886,0.96
0.561,9,7.44,3.68,1261.0,3.14,33.6185,-116.5083,3.41
0.298,37,6.29,2.97,1380.0,3.32,37.9728,-119.2116,1.862
0.555,48,3.71,1.81,1184.0,1.17,41.3716,-123.0142,1.687
0.387,1,3.73,1.91,4432.0,2.21,33.1802,-115.9046,1.299
0.331,4,4.52,2.6,4463.0,2.65,35.8224,-117.6648,1.383
